IDAudio,IDMascota,Timestamp,Frecuencia_Max (Hz),Espectrograma (path),Emoción
V6522,2247,2025-06-13 20:19:00,576,/spectrograms/V6522.png,Dolor
V6523,2929,2025-06-13 20:19:30,416,/spectrograms/V6523.png,Hambre
V6524,3243,2025-06-13 20:20:00,352,/spectrograms/V6524.png,Jugar
V6525,1339,2025-06-13 20:20:30,555,/spectrograms/V6525.png,Dolor
V6526,6,2025-06-13 20:21:00,321,/spectrograms/V6526.png,Sed
V6527,3950,2025-06-13 20:21:30,523,/spectrograms/V6527.png,Hambre
V6528,1280,2025-06-13 20:22:00,514,/spectrograms/V6528.png,Dolor
V6529,1903,2025-06-13 20:22:30,590,/spectrograms/V6529.png,Dolor
V6530,821,2025-06-13 20:23:00,600,/spectrograms/V6530.png,Necesita afecto
V6531,1344,2025-06-13 20:23:30,412,/spectrograms/V6531.png,Alegría
V6532,2024,2025-06-13 20:24:00,563,/spectrograms/V6532.png,Alegría
V6533,2296,2025-06-13 20:24:30,325,/spectrograms/V6533.png,Alegría
V6534,3803,2025-06-13 20:25:00,331,/spectrograms/V6534.png,Dolor
V6535,4,2025-06-13 20:25:30,515,/spectrograms/V6535.png,Jugar
V6536,2561,2025-06-13 20:26:00,483,/spectrograms/V6536.png,Sed
V6537,2886,2025-06-13 20:26:30,388,/spectrograms/V6537.png,Alegría
V6538,2554,2025-06-13 20:27:00,421,/spectrograms/V6538.png,Jugar
V6539,31,2025-06-13 20:27:30,569,/spectrograms/V6539.png,Hambre
V6540,1857,2025-06-13 20:28:00,456,/spectrograms/V6540.png,Sed
V6541,1653,2025-06-13 20:28:30,513,/spectrograms/V6541.png,Sed
V6542,1299,2025-06-13 20:29:00,327,/spectrograms/V6542.png,Alegría
V6543,709,2025-06-13 20:29:30,512,/spectrograms/V6543.png,Dolor
V6544,886,2025-06-13 20:30:00,560,/spectrograms/V6544.png,Necesita afecto
V6545,3397,2025-06-13 20:30:30,451,/spectrograms/V6545.png,Dolor
V6546,1201,2025-06-13 20:31:00,582,/spectrograms/V6546.png,Sed
V6547,3359,2025-06-13 20:31:30,345,/spectrograms/V6547.png,Jugar
V6548,1980,2025-06-13 20:32:00,554,/spectrograms/V6548.png,Hambre
V6549,748,2025-06-13 20:32:30,345,/spectrograms/V6549.png,Sed
V6550,2127,2025-06-13 20:33:00,387,/spectrograms/V6550.png,Dolor
V6551,2291,2025-06-13 20:33:30,306,/spectrograms/V6551.png,Sed
V6552,3895,2025-06-13 20:34:00,508,/spectrograms/V6552.png,Necesita afecto
V6553,501,2025-06-13 20:34:30,435,/spectrograms/V6553.png,Necesita afecto
V6554,205,2025-06-13 20:35:00,372,/spectrograms/V6554.png,Hambre
V6555,1484,2025-06-13 20:35:30,471,/spectrograms/V6555.png,Alegría
V6556,1407,2025-06-13 20:36:00,499,/spectrograms/V6556.png,Dolor
V6557,2771,2025-06-13 20:36:30,331,/spectrograms/V6557.png,Sed
V6558,333,2025-06-13 20:37:00,506,/spectrograms/V6558.png,Dolor
V6559,2651,2025-06-13 20:37:30,582,/spectrograms/V6559.png,Necesita afecto
V6560,166,2025-06-13 20:38:00,572,/spectrograms/V6560.png,Jugar
V6561,2209,2025-06-13 20:38:30,359,/spectrograms/V6561.png,Dolor
V6562,6,2025-06-13 20:39:00,381,/spectrograms/V6562.png,Necesita afecto
V6563,3725,2025-06-13 20:39:30,388,/spectrograms/V6563.png,Jugar
V6564,2253,2025-06-13 20:40:00,550,/spectrograms/V6564.png,Alegría
V6565,532,2025-06-13 20:40:30,337,/spectrograms/V6565.png,Alegría
V6566,3172,2025-06-13 20:41:00,445,/spectrograms/V6566.png,Necesita afecto
V6567,1701,2025-06-13 20:41:30,409,/spectrograms/V6567.png,Necesita afecto
V6568,2093,2025-06-13 20:42:00,411,/spectrograms/V6568.png,Alegría
V6569,457,2025-06-13 20:42:30,442,/spectrograms/V6569.png,Necesita afecto
V6570,3921,2025-06-13 20:43:00,405,/spectrograms/V6570.png,Hambre
V6571,227,2025-06-13 20:43:30,459,/spectrograms/V6571.png,Dolor
V6572,2047,2025-06-13 20:44:00,491,/spectrograms/V6572.png,Hambre
V6573,3387,2025-06-13 20:44:30,500,/spectrograms/V6573.png,Jugar
V6574,2100,2025-06-13 20:45:00,512,/spectrograms/V6574.png,Necesita afecto
V6575,3218,2025-06-13 20:45:30,369,/spectrograms/V6575.png,Necesita afecto
V6576,3353,2025-06-13 20:46:00,478,/spectrograms/V6576.png,Jugar
V6577,3195,2025-06-13 20:46:30,443,/spectrograms/V6577.png,Dolor
V6578,1743,2025-06-13 20:47:00,447,/spectrograms/V6578.png,Alegría
V6579,471,2025-06-13 20:47:30,472,/spectrograms/V6579.png,Hambre
V6580,897,2025-06-13 20:48:00,595,/spectrograms/V6580.png,Dolor
V6581,1321,2025-06-13 20:48:30,366,/spectrograms/V6581.png,Alegría
V6582,2662,2025-06-13 20:49:00,527,/spectrograms/V6582.png,Alegría
V6583,2560,2025-06-13 20:49:30,382,/spectrograms/V6583.png,Necesita afecto
V6584,2834,2025-06-13 20:50:00,419,/spectrograms/V6584.png,Jugar
V6585,1665,2025-06-13 20:50:30,533,/spectrograms/V6585.png,Sed
V6586,1526,2025-06-13 20:51:00,392,/spectrograms/V6586.png,Necesita afecto
V6587,3751,2025-06-13 20:51:30,419,/spectrograms/V6587.png,Sed
V6588,1226,2025-06-13 20:52:00,472,/spectrograms/V6588.png,Jugar
V6589,2463,2025-06-13 20:52:30,516,/spectrograms/V6589.png,Necesita afecto
V6590,2662,2025-06-13 20:53:00,304,/spectrograms/V6590.png,Hambre
V6591,3655,2025-06-13 20:53:30,331,/spectrograms/V6591.png,Necesita afecto
V6592,1446,2025-06-13 20:54:00,382,/spectrograms/V6592.png,Hambre
V6593,2568,2025-06-13 20:54:30,562,/spectrograms/V6593.png,Sed
V6594,674,2025-06-13 20:55:00,385,/spectrograms/V6594.png,Dolor
V6595,1097,2025-06-13 20:55:30,579,/spectrograms/V6595.png,Dolor
V6596,2393,2025-06-13 20:56:00,431,/spectrograms/V6596.png,Sed
V6597,3099,2025-06-13 20:56:30,495,/spectrograms/V6597.png,Sed
V6598,3241,2025-06-13 20:57:00,432,/spectrograms/V6598.png,Necesita afecto
V6599,2823,2025-06-13 20:57:30,371,/spectrograms/V6599.png,Dolor
V6600,3872,2025-06-13 20:58:00,517,/spectrograms/V6600.png,Alegría
V6601,2633,2025-06-13 20:58:30,594,/spectrograms/V6601.png,Hambre
V6602,1233,2025-06-13 20:59:00,516,/spectrograms/V6602.png,Sed
V6603,3683,2025-06-13 20:59:30,448,/spectrograms/V6603.png,Jugar
V6604,2928,2025-06-13 21:00:00,537,/spectrograms/V6604.png,Hambre
V6605,3984,2025-06-13 21:00:30,481,/spectrograms/V6605.png,Necesita afecto
V6606,898,2025-06-13 21:01:00,410,/spectrograms/V6606.png,Dolor
V6607,1963,2025-06-13 21:01:30,330,/spectrograms/V6607.png,Dolor
V6608,3615,2025-06-13 21:02:00,582,/spectrograms/V6608.png,Alegría
V6609,848,2025-06-13 21:02:30,433,/spectrograms/V6609.png,Dolor
V6610,1967,2025-06-13 21:03:00,365,/spectrograms/V6610.png,Necesita afecto
V6611,3617,2025-06-13 21:03:30,386,/spectrograms/V6611.png,Necesita afecto
V6612,2773,2025-06-13 21:04:00,560,/spectrograms/V6612.png,Jugar
V6613,2705,2025-06-13 21:04:30,394,/spectrograms/V6613.png,Hambre
V6614,2659,2025-06-13 21:05:00,452,/spectrograms/V6614.png,Hambre
V6615,3894,2025-06-13 21:05:30,339,/spectrograms/V6615.png,Hambre
V6616,3382,2025-06-13 21:06:00,396,/spectrograms/V6616.png,Jugar
V6617,3072,2025-06-13 21:06:30,347,/spectrograms/V6617.png,Jugar
V6618,2995,2025-06-13 21:07:00,530,/spectrograms/V6618.png,Jugar
V6619,2228,2025-06-13 21:07:30,381,/spectrograms/V6619.png,Alegría
V6620,647,2025-06-13 21:08:00,476,/spectrograms/V6620.png,Jugar
V6621,438,2025-06-13 21:08:30,579,/spectrograms/V6621.png,Dolor
V6622,1501,2025-06-13 21:09:00,408,/spectrograms/V6622.png,Sed
V6623,2443,2025-06-13 21:09:30,439,/spectrograms/V6623.png,Alegría
V6624,1726,2025-06-13 21:10:00,411,/spectrograms/V6624.png,Dolor
V6625,1566,2025-06-13 21:10:30,554,/spectrograms/V6625.png,Hambre
V6626,2642,2025-06-13 21:11:00,405,/spectrograms/V6626.png,Necesita afecto
V6627,2105,2025-06-13 21:11:30,562,/spectrograms/V6627.png,Hambre
V6628,3246,2025-06-13 21:12:00,448,/spectrograms/V6628.png,Jugar
V6629,1744,2025-06-13 21:12:30,386,/spectrograms/V6629.png,Necesita afecto
V6630,326,2025-06-13 21:13:00,493,/spectrograms/V6630.png,Hambre
V6631,322,2025-06-13 21:13:30,321,/spectrograms/V6631.png,Alegría
V6632,2231,2025-06-13 21:14:00,416,/spectrograms/V6632.png,Jugar
V6633,2283,2025-06-13 21:14:30,461,/spectrograms/V6633.png,Hambre
V6634,2667,2025-06-13 21:15:00,398,/spectrograms/V6634.png,Necesita afecto
V6635,1210,2025-06-13 21:15:30,565,/spectrograms/V6635.png,Dolor
V6636,266,2025-06-13 21:16:00,467,/spectrograms/V6636.png,Hambre
V6637,3716,2025-06-13 21:16:30,582,/spectrograms/V6637.png,Alegría
V6638,3057,2025-06-13 21:17:00,580,/spectrograms/V6638.png,Necesita afecto
V6639,842,2025-06-13 21:17:30,345,/spectrograms/V6639.png,Hambre
V6640,329,2025-06-13 21:18:00,558,/spectrograms/V6640.png,Dolor
V6641,3902,2025-06-13 21:18:30,454,/spectrograms/V6641.png,Jugar
V6642,3437,2025-06-13 21:19:00,513,/spectrograms/V6642.png,Jugar
V6643,683,2025-06-13 21:19:30,508,/spectrograms/V6643.png,Jugar
V6644,3882,2025-06-13 21:20:00,381,/spectrograms/V6644.png,Sed
V6645,2072,2025-06-13 21:20:30,392,/spectrograms/V6645.png,Necesita afecto
V6646,1285,2025-06-13 21:21:00,391,/spectrograms/V6646.png,Sed
V6647,1379,2025-06-13 21:21:30,309,/spectrograms/V6647.png,Dolor
V6648,2244,2025-06-13 21:22:00,304,/spectrograms/V6648.png,Dolor
V6649,2659,2025-06-13 21:22:30,548,/spectrograms/V6649.png,Hambre
V6650,3562,2025-06-13 21:23:00,439,/spectrograms/V6650.png,Jugar
V6651,1912,2025-06-13 21:23:30,441,/spectrograms/V6651.png,Necesita afecto
V6652,1357,2025-06-13 21:24:00,408,/spectrograms/V6652.png,Sed
V6653,2661,2025-06-13 21:24:30,511,/spectrograms/V6653.png,Sed
V6654,1888,2025-06-13 21:25:00,339,/spectrograms/V6654.png,Jugar
V6655,1979,2025-06-13 21:25:30,539,/spectrograms/V6655.png,Sed
V6656,632,2025-06-13 21:26:00,414,/spectrograms/V6656.png,Jugar
V6657,321,2025-06-13 21:26:30,508,/spectrograms/V6657.png,Hambre
V6658,1471,2025-06-13 21:27:00,501,/spectrograms/V6658.png,Hambre
V6659,1401,2025-06-13 21:27:30,483,/spectrograms/V6659.png,Hambre
V6660,203,2025-06-13 21:28:00,469,/spectrograms/V6660.png,Alegría
V6661,3162,2025-06-13 21:28:30,478,/spectrograms/V6661.png,Alegría
V6662,3779,2025-06-13 21:29:00,433,/spectrograms/V6662.png,Sed
V6663,2225,2025-06-13 21:29:30,413,/spectrograms/V6663.png,Necesita afecto
V6664,627,2025-06-13 21:30:00,500,/spectrograms/V6664.png,Necesita afecto
V6665,1869,2025-06-13 21:30:30,321,/spectrograms/V6665.png,Hambre
V6666,2080,2025-06-13 21:31:00,335,/spectrograms/V6666.png,Dolor
V6667,3952,2025-06-13 21:31:30,409,/spectrograms/V6667.png,Necesita afecto
V6668,2994,2025-06-13 21:32:00,369,/spectrograms/V6668.png,Sed
V6669,727,2025-06-13 21:32:30,553,/spectrograms/V6669.png,Alegría
V6670,954,2025-06-13 21:33:00,487,/spectrograms/V6670.png,Sed
V6671,2868,2025-06-13 21:33:30,400,/spectrograms/V6671.png,Sed
V6672,2839,2025-06-13 21:34:00,312,/spectrograms/V6672.png,Alegría
V6673,2291,2025-06-13 21:34:30,587,/spectrograms/V6673.png,Jugar
V6674,1822,2025-06-13 21:35:00,479,/spectrograms/V6674.png,Hambre
V6675,70,2025-06-13 21:35:30,459,/spectrograms/V6675.png,Sed
V6676,3063,2025-06-13 21:36:00,321,/spectrograms/V6676.png,Dolor
V6677,1095,2025-06-13 21:36:30,445,/spectrograms/V6677.png,Hambre
V6678,1647,2025-06-13 21:37:00,388,/spectrograms/V6678.png,Alegría
V6679,158,2025-06-13 21:37:30,304,/spectrograms/V6679.png,Dolor
V6680,549,2025-06-13 21:38:00,430,/spectrograms/V6680.png,Necesita afecto
V6681,1840,2025-06-13 21:38:30,375,/spectrograms/V6681.png,Jugar
V6682,1952,2025-06-13 21:39:00,527,/spectrograms/V6682.png,Sed
V6683,2374,2025-06-13 21:39:30,579,/spectrograms/V6683.png,Alegría
V6684,1059,2025-06-13 21:40:00,553,/spectrograms/V6684.png,Jugar
V6685,3552,2025-06-13 21:40:30,316,/spectrograms/V6685.png,Sed
V6686,2508,2025-06-13 21:41:00,335,/spectrograms/V6686.png,Sed
V6687,3908,2025-06-13 21:41:30,365,/spectrograms/V6687.png,Hambre
V6688,2464,2025-06-13 21:42:00,600,/spectrograms/V6688.png,Dolor
V6689,2619,2025-06-13 21:42:30,319,/spectrograms/V6689.png,Hambre
V6690,886,2025-06-13 21:43:00,438,/spectrograms/V6690.png,Jugar
V6691,3491,2025-06-13 21:43:30,367,/spectrograms/V6691.png,Alegría
V6692,511,2025-06-13 21:44:00,427,/spectrograms/V6692.png,Jugar
V6693,368,2025-06-13 21:44:30,501,/spectrograms/V6693.png,Alegría
V6694,2960,2025-06-13 21:45:00,348,/spectrograms/V6694.png,Jugar
V6695,1911,2025-06-13 21:45:30,364,/spectrograms/V6695.png,Hambre
V6696,883,2025-06-13 21:46:00,546,/spectrograms/V6696.png,Jugar
V6697,2255,2025-06-13 21:46:30,502,/spectrograms/V6697.png,Necesita afecto
V6698,3433,2025-06-13 21:47:00,565,/spectrograms/V6698.png,Hambre
V6699,3508,2025-06-13 21:47:30,497,/spectrograms/V6699.png,Jugar
V6700,2626,2025-06-13 21:48:00,563,/spectrograms/V6700.png,Jugar
V6701,1798,2025-06-13 21:48:30,418,/spectrograms/V6701.png,Dolor
V6702,1294,2025-06-13 21:49:00,360,/spectrograms/V6702.png,Hambre
V6703,3305,2025-06-13 21:49:30,487,/spectrograms/V6703.png,Dolor
V6704,669,2025-06-13 21:50:00,564,/spectrograms/V6704.png,Hambre
V6705,2154,2025-06-13 21:50:30,504,/spectrograms/V6705.png,Alegría
V6706,666,2025-06-13 21:51:00,482,/spectrograms/V6706.png,Hambre
V6707,3090,2025-06-13 21:51:30,300,/spectrograms/V6707.png,Hambre
V6708,3567,2025-06-13 21:52:00,338,/spectrograms/V6708.png,Jugar
V6709,260,2025-06-13 21:52:30,543,/spectrograms/V6709.png,Necesita afecto
V6710,1509,2025-06-13 21:53:00,442,/spectrograms/V6710.png,Sed
V6711,313,2025-06-13 21:53:30,591,/spectrograms/V6711.png,Hambre
V6712,2679,2025-06-13 21:54:00,442,/spectrograms/V6712.png,Dolor
V6713,1845,2025-06-13 21:54:30,319,/spectrograms/V6713.png,Necesita afecto
V6714,3174,2025-06-13 21:55:00,367,/spectrograms/V6714.png,Hambre
V6715,2585,2025-06-13 21:55:30,552,/spectrograms/V6715.png,Necesita afecto
V6716,3252,2025-06-13 21:56:00,464,/spectrograms/V6716.png,Alegría
V6717,1534,2025-06-13 21:56:30,587,/spectrograms/V6717.png,Necesita afecto
V6718,1501,2025-06-13 21:57:00,321,/spectrograms/V6718.png,Alegría
V6719,674,2025-06-13 21:57:30,307,/spectrograms/V6719.png,Necesita afecto
V6720,1424,2025-06-13 21:58:00,375,/spectrograms/V6720.png,Necesita afecto
V6721,2021,2025-06-13 21:58:30,367,/spectrograms/V6721.png,Dolor
V6722,2398,2025-06-13 21:59:00,413,/spectrograms/V6722.png,Sed
V6723,2263,2025-06-13 21:59:30,495,/spectrograms/V6723.png,Dolor
V6724,1407,2025-06-13 22:00:00,410,/spectrograms/V6724.png,Jugar
V6725,1148,2025-06-13 22:00:30,359,/spectrograms/V6725.png,Necesita afecto
V6726,3364,2025-06-13 22:01:00,487,/spectrograms/V6726.png,Alegría
V6727,1692,2025-06-13 22:01:30,581,/spectrograms/V6727.png,Necesita afecto
V6728,1729,2025-06-13 22:02:00,301,/spectrograms/V6728.png,Hambre
V6729,328,2025-06-13 22:02:30,526,/spectrograms/V6729.png,Alegría
V6730,1589,2025-06-13 22:03:00,512,/spectrograms/V6730.png,Hambre
V6731,3754,2025-06-13 22:03:30,443,/spectrograms/V6731.png,Jugar
V6732,2895,2025-06-13 22:04:00,375,/spectrograms/V6732.png,Hambre
V6733,98,2025-06-13 22:04:30,479,/spectrograms/V6733.png,Jugar
V6734,659,2025-06-13 22:05:00,515,/spectrograms/V6734.png,Jugar
V6735,2348,2025-06-13 22:05:30,404,/spectrograms/V6735.png,Jugar
V6736,2078,2025-06-13 22:06:00,333,/spectrograms/V6736.png,Hambre
V6737,1098,2025-06-13 22:06:30,431,/spectrograms/V6737.png,Jugar
V6738,2220,2025-06-13 22:07:00,459,/spectrograms/V6738.png,Jugar
V6739,1018,2025-06-13 22:07:30,417,/spectrograms/V6739.png,Dolor
V6740,3957,2025-06-13 22:08:00,533,/spectrograms/V6740.png,Sed
V6741,923,2025-06-13 22:08:30,403,/spectrograms/V6741.png,Necesita afecto
V6742,2132,2025-06-13 22:09:00,559,/spectrograms/V6742.png,Jugar
V6743,3033,2025-06-13 22:09:30,398,/spectrograms/V6743.png,Alegría
V6744,1609,2025-06-13 22:10:00,337,/spectrograms/V6744.png,Alegría
V6745,3816,2025-06-13 22:10:30,454,/spectrograms/V6745.png,Dolor
V6746,1314,2025-06-13 22:11:00,546,/spectrograms/V6746.png,Hambre
V6747,639,2025-06-13 22:11:30,598,/spectrograms/V6747.png,Hambre
V6748,85,2025-06-13 22:12:00,441,/spectrograms/V6748.png,Hambre
V6749,1278,2025-06-13 22:12:30,567,/spectrograms/V6749.png,Jugar
V6750,2712,2025-06-13 22:13:00,442,/spectrograms/V6750.png,Sed
V6751,1848,2025-06-13 22:13:30,306,/spectrograms/V6751.png,Sed
V6752,519,2025-06-13 22:14:00,353,/spectrograms/V6752.png,Hambre
V6753,3524,2025-06-13 22:14:30,418,/spectrograms/V6753.png,Hambre
V6754,1331,2025-06-13 22:15:00,400,/spectrograms/V6754.png,Necesita afecto
V6755,3720,2025-06-13 22:15:30,499,/spectrograms/V6755.png,Sed
V6756,184,2025-06-13 22:16:00,448,/spectrograms/V6756.png,Jugar
V6757,973,2025-06-13 22:16:30,457,/spectrograms/V6757.png,Jugar
V6758,3386,2025-06-13 22:17:00,418,/spectrograms/V6758.png,Alegría
V6759,2389,2025-06-13 22:17:30,372,/spectrograms/V6759.png,Alegría
V6760,227,2025-06-13 22:18:00,341,/spectrograms/V6760.png,Necesita afecto
V6761,837,2025-06-13 22:18:30,493,/spectrograms/V6761.png,Dolor
V6762,3828,2025-06-13 22:19:00,366,/spectrograms/V6762.png,Jugar
V6763,2312,2025-06-13 22:19:30,368,/spectrograms/V6763.png,Alegría
V6764,2498,2025-06-13 22:20:00,304,/spectrograms/V6764.png,Hambre
V6765,1275,2025-06-13 22:20:30,517,/spectrograms/V6765.png,Jugar
V6766,3480,2025-06-13 22:21:00,580,/spectrograms/V6766.png,Jugar
V6767,170,2025-06-13 22:21:30,519,/spectrograms/V6767.png,Jugar
V6768,566,2025-06-13 22:22:00,506,/spectrograms/V6768.png,Sed
V6769,1936,2025-06-13 22:22:30,316,/spectrograms/V6769.png,Alegría
V6770,2180,2025-06-13 22:23:00,422,/spectrograms/V6770.png,Necesita afecto
V6771,827,2025-06-13 22:23:30,567,/spectrograms/V6771.png,Alegría
V6772,606,2025-06-13 22:24:00,446,/spectrograms/V6772.png,Hambre
V6773,3118,2025-06-13 22:24:30,586,/spectrograms/V6773.png,Hambre
V6774,350,2025-06-13 22:25:00,433,/spectrograms/V6774.png,Dolor
V6775,99,2025-06-13 22:25:30,432,/spectrograms/V6775.png,Alegría
V6776,1770,2025-06-13 22:26:00,398,/spectrograms/V6776.png,Alegría
V6777,1805,2025-06-13 22:26:30,408,/spectrograms/V6777.png,Dolor
V6778,1061,2025-06-13 22:27:00,455,/spectrograms/V6778.png,Dolor
V6779,3510,2025-06-13 22:27:30,367,/spectrograms/V6779.png,Jugar
V6780,3057,2025-06-13 22:28:00,460,/spectrograms/V6780.png,Jugar
V6781,75,2025-06-13 22:28:30,444,/spectrograms/V6781.png,Hambre
V6782,2106,2025-06-13 22:29:00,310,/spectrograms/V6782.png,Necesita afecto
V6783,3091,2025-06-13 22:29:30,504,/spectrograms/V6783.png,Hambre
V6784,402,2025-06-13 22:30:00,587,/spectrograms/V6784.png,Sed
V6785,188,2025-06-13 22:30:30,598,/spectrograms/V6785.png,Alegría
V6786,3985,2025-06-13 22:31:00,318,/spectrograms/V6786.png,Necesita afecto
V6787,139,2025-06-13 22:31:30,404,/spectrograms/V6787.png,Jugar
V6788,143,2025-06-13 22:32:00,368,/spectrograms/V6788.png,Dolor
V6789,108,2025-06-13 22:32:30,456,/spectrograms/V6789.png,Dolor
V6790,221,2025-06-13 22:33:00,566,/spectrograms/V6790.png,Hambre
V6791,145,2025-06-13 22:33:30,398,/spectrograms/V6791.png,Alegría
V6792,2906,2025-06-13 22:34:00,582,/spectrograms/V6792.png,Alegría
V6793,510,2025-06-13 22:34:30,375,/spectrograms/V6793.png,Dolor
V6794,2424,2025-06-13 22:35:00,301,/spectrograms/V6794.png,Hambre
V6795,5,2025-06-13 22:35:30,312,/spectrograms/V6795.png,Sed
V6796,388,2025-06-13 22:36:00,396,/spectrograms/V6796.png,Hambre
V6797,2616,2025-06-13 22:36:30,382,/spectrograms/V6797.png,Jugar
V6798,3839,2025-06-13 22:37:00,425,/spectrograms/V6798.png,Jugar
V6799,3032,2025-06-13 22:37:30,393,/spectrograms/V6799.png,Jugar
V6800,1758,2025-06-13 22:38:00,548,/spectrograms/V6800.png,Sed
V6801,1896,2025-06-13 22:38:30,595,/spectrograms/V6801.png,Necesita afecto
V6802,560,2025-06-13 22:39:00,536,/spectrograms/V6802.png,Hambre
V6803,1840,2025-06-13 22:39:30,569,/spectrograms/V6803.png,Hambre
V6804,3235,2025-06-13 22:40:00,381,/spectrograms/V6804.png,Sed
V6805,1772,2025-06-13 22:40:30,538,/spectrograms/V6805.png,Jugar
V6806,1784,2025-06-13 22:41:00,314,/spectrograms/V6806.png,Dolor
V6807,365,2025-06-13 22:41:30,500,/spectrograms/V6807.png,Jugar
V6808,417,2025-06-13 22:42:00,494,/spectrograms/V6808.png,Necesita afecto
V6809,3581,2025-06-13 22:42:30,304,/spectrograms/V6809.png,Sed
V6810,1636,2025-06-13 22:43:00,539,/spectrograms/V6810.png,Dolor
V6811,2069,2025-06-13 22:43:30,449,/spectrograms/V6811.png,Hambre
V6812,2662,2025-06-13 22:44:00,388,/spectrograms/V6812.png,Necesita afecto
V6813,517,2025-06-13 22:44:30,493,/spectrograms/V6813.png,Necesita afecto
V6814,1221,2025-06-13 22:45:00,550,/spectrograms/V6814.png,Sed
V6815,661,2025-06-13 22:45:30,491,/spectrograms/V6815.png,Dolor
V6816,3417,2025-06-13 22:46:00,329,/spectrograms/V6816.png,Jugar
V6817,330,2025-06-13 22:46:30,452,/spectrograms/V6817.png,Jugar
V6818,378,2025-06-13 22:47:00,454,/spectrograms/V6818.png,Alegría
V6819,3283,2025-06-13 22:47:30,560,/spectrograms/V6819.png,Dolor
V6820,160,2025-06-13 22:48:00,528,/spectrograms/V6820.png,Jugar
V6821,658,2025-06-13 22:48:30,321,/spectrograms/V6821.png,Necesita afecto
V6822,3642,2025-06-13 22:49:00,581,/spectrograms/V6822.png,Sed
V6823,2402,2025-06-13 22:49:30,377,/spectrograms/V6823.png,Jugar
V6824,1264,2025-06-13 22:50:00,582,/spectrograms/V6824.png,Sed
V6825,79,2025-06-13 22:50:30,347,/spectrograms/V6825.png,Jugar
V6826,2200,2025-06-13 22:51:00,523,/spectrograms/V6826.png,Sed
V6827,2565,2025-06-13 22:51:30,443,/spectrograms/V6827.png,Necesita afecto
V6828,2431,2025-06-13 22:52:00,514,/spectrograms/V6828.png,Dolor
V6829,693,2025-06-13 22:52:30,318,/spectrograms/V6829.png,Alegría
V6830,2038,2025-06-13 22:53:00,554,/spectrograms/V6830.png,Sed
V6831,2400,2025-06-13 22:53:30,517,/spectrograms/V6831.png,Jugar
V6832,1225,2025-06-13 22:54:00,424,/spectrograms/V6832.png,Sed
V6833,951,2025-06-13 22:54:30,400,/spectrograms/V6833.png,Sed
V6834,2181,2025-06-13 22:55:00,330,/spectrograms/V6834.png,Jugar
V6835,1989,2025-06-13 22:55:30,405,/spectrograms/V6835.png,Jugar
V6836,2682,2025-06-13 22:56:00,514,/spectrograms/V6836.png,Dolor
V6837,2217,2025-06-13 22:56:30,444,/spectrograms/V6837.png,Necesita afecto
V6838,866,2025-06-13 22:57:00,389,/spectrograms/V6838.png,Necesita afecto
V6839,391,2025-06-13 22:57:30,427,/spectrograms/V6839.png,Necesita afecto
V6840,1882,2025-06-13 22:58:00,355,/spectrograms/V6840.png,Necesita afecto
V6841,1409,2025-06-13 22:58:30,584,/spectrograms/V6841.png,Necesita afecto
V6842,820,2025-06-13 22:59:00,337,/spectrograms/V6842.png,Necesita afecto
V6843,2146,2025-06-13 22:59:30,418,/spectrograms/V6843.png,Jugar
V6844,3866,2025-06-13 23:00:00,403,/spectrograms/V6844.png,Jugar
V6845,3449,2025-06-13 23:00:30,347,/spectrograms/V6845.png,Necesita afecto
V6846,3040,2025-06-13 23:01:00,364,/spectrograms/V6846.png,Necesita afecto
V6847,2828,2025-06-13 23:01:30,546,/spectrograms/V6847.png,Dolor
